x,y,label
0.773,0.31,1
0.671,0.053,1
0.712,0.102,1
0.53,0.563,1
0.71,0.94,1
0.712,0.983,1
0.908,0.399,1
0.652,0.795,1
0.694,0.119,1
0.709,0.131,1
0.513,0.722,1
0.747,0.11,1
0.553,0.902,1
0.833,0.382,1
0.559,0.74,1
0.569,0.618,1
0.734,0.872,1
0.797,0.315,1
0.629,0.722,1
0.738,0.964,1
0.756,0.351,1
0.703,1.098,1
0.599,0.933,1
0.689,0.772,1
0.577,0.75,1
0.874,0.392,1
0.572,0.91,1
0.798,0.362,1
0.808,0.282,1
0.643,0.909,1
0.743,0.264,1
0.875,0.227,1
0.657,0.962,1
0.548,0.638,1
0.608,0.957,1
0.839,0.356,1
0.76,0.964,1
0.776,0.35,1
0.547,0.625,1
0.844,0.32,1
0.584,0.66,1
0.709,0.991,1
0.857,0.106,1
0.786,0.077,1
0.576,0.731,1
0.765,0.034,1
0.784,0.108,1
0.781,0.931,1
0.791,0.177,1
0.899,0.329,1
0.636,0.164,1
0.727,0.139,1
0.828,0.398,1
0.666,0.729,1
0.608,0.711,1
0.644,0.685,1
0.591,0.843,1
0.614,0.917,1
0.681,0.978,1
0.73,0.877,1
0.679,0.635,1
0.551,0.758,1
0.81,0.975,1
0.84,0.915,1
0.556,0.807,1
0.876,0.383,1
0.654,0.964,1
0.604,0.609,1
0.606,0.628,1
0.841,0.865,1
0.606,0.157,1
0.715,0.929,1
0.674,0.924,1
0.731,1.006,1
0.581,0.682,1
0.896,0.343,1
0.884,0.422,1
0.645,0.572,1
0.677,0.006,1
0.796,0.279,1
0.77,0.24,1
0.866,0.248,1
0.552,0.675,1
0.944,0.4,1
0.555,0.653,1
0.809,0.348,1
0.601,0.76,1
0.766,0.141,1
0.801,0.363,1
0.633,0.997,1
0.738,1.024,1
0.661,0.809,1
0.657,0.953,1
0.765,0.277,1
0.801,0.338,1
0.596,0.718,1
0.632,0.742,1
0.766,0.379,1
0.626,0.676,1
0.774,0.034,1
0.773,0.381,1
0.653,0.93,1
1.009,0.288,1
0.673,0.948,1
0.767,0.374,1
0.654,0.922,1
0.712,0.147,1
0.713,0.177,1
0.618,0.775,1
0.675,0.923,1
0.804,0.248,1
0.455,0.787,2
0.583,0.67,1
0.647,0.114,1
0.86,0.374,1
0.785,0.07,1
0.82,0.317,1
0.735,0.35,1
0.725,0.129,1
0.74,0.157,1
0.676,0.185,1
0.579,0.892,1
0.881,0.975,2
0.832,0.87,1
0.581,0.609,1
0.684,0.194,1
0.77,0.355,1
0.61,0.652,1
0.772,0.102,1
0.617,1.012,1
0.853,0.371,1
0.549,0.698,1
0.624,0.766,1
0.675,0.98,1
0.8,0.958,1
0.768,0.329,1
0.831,0.339,1
0.576,0.072,1
0.699,0.294,1
0.765,0.169,1
0.809,0.888,1
0.772,0.928,1
0.797,0.31,1
0.67,0.853,1
0.688,0.899,1
0.752,0.02,1
0.603,0.633,1
0.518,0.687,1
0.779,0.089,1
0.684,0.662,1
0.563,0.703,1
0.71,0.944,1
0.509,0.011,-1
0.569,0.74,1
0.869,0.344,1
0.61,0.595,1
0.583,0.744,1
0.632,0.669,1
0.901,0.3,1
0.666,0.986,1
0.759,0.338,1
0.803,0.025,1
0.67,0.637,1
0.744,0.147,1
0.684,0.292,1
0.651,0.735,1
0.55,0.77,1
0.874,0.078,1
0.632,0.952,1
0.649,0.932,1
0.848,0.336,1
0.787,0.284,1
0.785,0.187,1
0.74,0.826,1
0.731,0.095,1
0.634,0.886,1
0.697,0.394,1
0.799,0.321,1
0.679,0.993,1
0.735,1.048,1
0.588,0.703,1
0.597,0.709,1
0.599,0.863,1
0.924,0.274,1
0.619,0.928,1
0.811,0.31,1
0.635,0.734,1
0.673,0.109,1
0.645,0.044,1
0.806,0.068,1
0.882,0.407,1
0.809,0.993,1
0.866,0.367,1
0.608,0.989,1
0.603,0.702,1
0.778,0.955,1
0.627,0.927,1
0.7,0.137,1
0.674,0.113,1
0.622,0.909,1
0.714,0.308,1
0.689,0.665,1
0.702,0.083,1
0.627,0.716,1
0.695,0.017,1
0.677,0.677,1
0.649,0.708,1
0.632,0.17,1
0.841,0.413,1
0.65,0.87,1
0.576,0.676,1
0.695,0.937,1
0.837,0.242,1
0.615,0.883,1
0.728,0.805,1
0.741,0.409,1
0.624,0.076,1
0.603,0.606,1
0.64,0.627,1
0.682,0.05,1
0.684,0.838,1
0.655,1.015,1
0.604,0.755,1
0.884,0.309,1
0.567,0.683,1
0.667,0.324,1
0.689,0.957,1
0.565,0.726,1
0.681,0.965,1
0.885,0.254,1
0.7,0.081,1
0.531,0.678,1
0.794,0.91,1
0.529,0.616,1
0.703,0.739,1
0.751,0.399,1
0.843,0.169,1
0.853,0.127,1
0.686,0.597,1
0.885,0.348,1
0.764,0.899,1
0.701,0.706,1
0.715,0.145,1
0.699,0.951,1
0.597,0.735,1
0.706,0.956,1
0.896,0.226,1
0.67,0.823,1
0.916,0.356,1
0.778,0.158,1
0.74,0.263,1
0.762,0.331,1
0.741,0.876,1
0.657,0.934,1
0.708,0.356,1
0.524,0.713,1
0.85,0.241,1
0.548,0.665,1
0.916,0.241,1
0.603,0.852,1
0.543,0.64,1
0.637,1.02,1
0.626,0.579,1
0.686,0.029,1
0.728,0.965,1
0.677,0.925,1
0.556,0.613,1
0.635,0.61,1
0.686,0.077,1
0.748,0.332,1
0.851,0.396,1
0.79,0.368,1
0.709,0.818,1
0.643,0.705,1
0.851,0.435,1
0.75,0.398,1
0.575,0.615,1
0.81,0.386,1
0.707,0.418,1
0.586,0.713,1
0.761,0.165,1
0.72,0.963,1
0.675,0.568,1
0.787,0.094,1
0.675,0.948,1
0.711,0.874,1
0.77,0.112,1
0.692,0.59,1
0.833,0.995,1
0.825,0.37,1
0.639,0.668,1
0.609,0.646,1
0.58,0.624,1
0.717,0.086,1
0.799,0.389,1
0.655,0.174,1
0.771,0.932,1
0.666,0.003,1
0.684,0.95,1
0.719,0.947,1
0.759,0.386,1
0.586,0.883,1
0.718,0.107,1
0.784,0.978,1
0.652,0.694,1
0.578,0.73,1
0.657,1.008,1
0.71,0.972,1
0.577,0.967,1
0.551,0.711,1
0.682,0.928,1
0.766,0.11,1
0.714,0.658,1
0.618,0.162,1
0.561,0.78,1
0.646,0.985,1
0.631,0.024,1
0.757,1.057,1
0.639,0.859,1
0.725,0.303,1
0.731,0.329,1
0.554,0.699,1
0.691,0.331,1
0.909,0.421,1
0.849,0.45,1
0.834,0.359,1
0.726,0.34,1
0.796,0.947,1
0.795,0.42,1
0.573,0.588,1
0.718,0.9,1
0.782,0.357,1
0.632,0.868,1
0.666,0.788,1
0.708,0.177,1
0.61,0.736,1
0.584,0.656,1
0.688,0.894,1
0.651,0.699,1
0.629,0.189,1
0.808,0.864,1
0.677,0.897,1
0.679,0.636,1
0.668,0.182,1
0.85,0.419,1
0.8,0.295,1
0.812,0.33,1
0.761,0.148,1
0.73,0.15,1
0.609,0.718,1
0.475,0.762,1
0.647,0.926,1
0.776,0.349,1
0.798,0.32,1
0.659,0.931,1
0.686,0.093,1
0.583,0.741,1
0.792,0.862,1
0.864,0.364,1
0.721,0.869,1
0.62,0.682,1
0.615,0.646,1
0.735,0.299,1
0.761,0.151,1
0.797,0.147,1
0.648,0.142,1
0.718,0.163,1
0.826,0.295,1
0.707,0.093,1
0.782,0.02,1
0.949,0.33,1
0.599,0.678,1
0.821,0.327,1
0.712,1.019,1
0.775,0.227,1
0.717,0.193,1
0.84,0.291,1
0.696,0.144,1
0.576,0.657,1
0.457,0.736,1
0.614,0.767,1
0.698,0.687,1
0.693,0.002,1
0.863,0.322,1
0.757,0.2,1
0.761,0.091,1
0.704,0.137,1
0.681,0.933,1
0.524,0.689,1
0.668,0.992,1
1.005,0.238,2
0.782,0.361,1
0.85,0.426,1
0.647,0.941,1
0.763,0.07,1
0.702,0.288,1
0.646,0.032,1
0.614,1.037,1
0.748,0.315,1
0.538,0.641,1
0.817,0.402,1
0.758,0.908,1
0.621,0.577,1
0.735,0.924,1
0.748,0.354,1
0.698,1.036,1
0.641,0.653,1
0.657,0.641,1
0.564,0.648,1
0.688,0.097,1
0.829,0.314,1
0.743,0.34,1
0.648,0.73,1
0.742,0.003,1
0.547,0.734,1
0.868,0.311,1
0.521,0.712,1
0.749,0.95,1
0.765,0.044,1
0.755,0.279,1
0.796,0.956,1
0.608,0.906,1
0.544,0.652,1
0.782,0.079,1
0.599,0.702,1
0.634,0.626,1
0.721,0.866,1
0.659,0.735,1
0.872,0.248,1
0.749,0.292,1
0.847,0.331,1
0.747,0.952,1
0.471,0.613,1
0.627,0.931,1
0.599,0.681,1
0.784,0.429,1
0.497,0.728,1
0.607,0.666,1
0.561,0.858,1
0.625,0.904,1
0.569,0.737,1
0.883,0.363,1
0.586,0.774,1
0.688,0.86,1
0.744,0.016,1
0.603,0.023,1
0.672,0.134,1
0.624,0.678,1
0.872,0.465,1
0.65,0.891,1
0.737,0.952,1
0.601,1.01,1
0.612,0.641,1
0.628,0.936,1
0.792,0.435,1
0.697,0.167,1
0.548,0.703,1
0.787,0.4,1
0.872,0.398,1
0.74,0.111,1
0.632,0.078,1
0.935,0.389,1
0.69,0.115,1
0.586,0.623,1
0.542,0.637,1
0.85,0.461,1
0.859,0.451,1
0.67,0.119,1
0.73,0.105,1
0.824,0.049,1
0.678,0.114,1
0.553,0.705,1
0.854,0.355,1
0.834,0.337,1
0.592,0.581,1
0.967,0.266,1
0.774,0.105,1
0.745,0.369,1
0.697,0.948,1
0.689,0.877,1
0.622,0.681,1
0.752,0.344,1
0.918,0.278,1
0.624,0.639,1
0.704,0.079,1
0.811,0.328,1
0.8,0.881,1
0.68,0.875,1
0.72,0.058,1
0.651,0.778,1
0.639,0.941,1
0.62,0.719,1
0.831,0.419,1
0.902,0.403,1
0.684,0.894,1
0.685,0.888,1
0.67,0.953,1
0.723,0.891,1
0.719,0.907,1
0.752,0.334,1
0.799,0.348,1
0.578,0.688,1
0.812,0.97,1
0.634,0.039,1
0.6,0.988,1
0.84,0.36,1
0.679,0.95,1
0.874,0.221,1
0.761,0.025,1
0.723,0.908,1
0.748,0.301,1
0.699,0.936,1
0.756,0.127,1
0.521,0.706,1
0.725,0.709,1
0.524,0.178,2
0.622,0.021,1
0.616,0.698,1
0.673,0.85,1
0.849,0.363,1
0.765,0.858,1
0.761,0.281,1
0.773,0.41,1
0.559,0.957,1
0.911,0.316,1
0.647,0.775,1
0.497,0.648,1
0.67,0.274,1
0.66,0.979,1
0.622,0.062,1
0.796,0.146,1
0.689,0.07,1
0.754,0.912,1
0.603,0.645,1
0.711,0.005,1
0.672,0.056,1
0.589,0.629,1
0.749,0.936,1
0.564,0.682,1
0.729,0.134,1
0.676,0.036,1
0.685,0.896,1
0.863,0.26,1
0.655,0.926,1
0.905,0.132,2
0.684,0.697,1
0.506,0.667,1
0.814,0.372,1
0.798,0.395,1
0.808,0.106,1
0.744,0.399,1
0.695,0.168,1
0.753,0.381,1
0.833,0.347,1
0.7,1.029,1
0.675,0.827,1
0.741,0.308,1
0.792,0.501,1
0.81,0.346,1
0.781,0.283,1
0.624,0.68,1
0.759,0.86,1
0.95,0.297,1
0.686,0.086,1
0.665,0.93,1
0.576,0.645,1
0.71,0.914,1
0.839,0.24,1
0.872,0.376,1
0.617,0.644,1
0.66,0.058,1
0.908,0.359,1
0.633,0.943,1
0.779,0.947,1
0.789,1.006,1
0.568,0.61,1
0.829,0.078,1
0.673,0.942,1
0.667,0.013,1
0.742,0.078,1
0.755,0.13,1
0.805,0.311,1
0.778,0.399,1
0.713,0.704,1
0.607,0.906,1
0.583,0.508,1
0.597,0.636,1
0.687,0.965,1
0.641,0.573,1
0.605,0.669,1
0.713,0.091,1
0.825,0.184,1
0.741,0.754,1
0.675,0.667,1
0.753,0.172,1
0.662,0.906,1
0.77,0.916,1
0.649,0.883,1
0.724,0.876,1
0.564,0.734,1
0.797,0.381,1
0.66,0.987,1
0.788,0.853,1
0.633,0.981,1
0.65,0.693,1
0.539,0.606,1
0.723,0.171,1
0.725,0.921,1
0.547,0.611,1
0.722,0.936,1
0.637,0.643,1
0.595,0.64,1
0.8,0.272,1
0.687,0.84,1
0.613,0.974,1
0.525,0.756,1
0.824,0.272,1
0.761,0.875,1
0.595,0.657,1
0.617,0.053,1
0.607,1.075,1
0.797,0.419,1
0.757,0.079,1
0.657,0.576,1
0.83,0.358,1
0.946,0.332,1
0.582,0.647,1
0.713,0.959,1
0.7,0.024,1
0.528,0.605,1
0.61,0.93,1
0.625,0.611,1
0.513,0.705,1
0.795,0.23,1
0.843,0.363,1
0.662,0.866,1
0.609,0.687,1
0.682,0.979,1
0.642,0.093,1
0.65,0.097,1
0.62,0.115,1
0.632,0.743,1
0.549,0.703,1
0.654,0.816,1
0.737,0.232,1
0.8,0.074,1
0.744,0.267,1
0.672,0.079,1
0.746,0.383,1
0.586,0.774,1
0.874,0.296,1
0.679,0.177,1
0.515,0.932,1
0.686,0.633,1
0.694,0.012,1
0.919,0.389,1
0.682,0.086,1
0.697,0.87,1
0.771,0.949,1
0.624,0.647,1
0.735,0.331,1
0.524,0.759,1
0.627,0.651,1
0.685,0.961,1
0.661,0.98,1
0.78,0.13,1
0.567,0.943,1
0.649,0.871,1
0.623,0.672,1
0.655,0.625,1
0.651,0.949,1
0.594,0.596,1
0.663,0.92,1
0.69,0.087,1
0.968,0.284,1
0.647,0.657,1
0.7,0.927,1
0.612,0.91,1
0.798,0.227,1
0.785,0.324,1
0.684,1.042,1
0.772,0.946,1
0.723,0.704,1
0.665,0.01,1
0.727,0.866,1
0.906,0.366,1
0.68,0.959,1
0.761,0.071,1
0.652,0.717,1
0.706,0.927,1
0.888,0.313,1
0.676,0.605,1
0.808,0.073,1
0.594,0.63,1
0.483,0.638,1
0.988,0.267,1
0.865,0.364,1
0.732,0.987,1
0.801,0.233,1
0.744,0.324,1
0.869,0.367,1
0.663,0.84,1
0.756,0.027,1
0.516,0.746,1
0.747,0.172,1
0.74,0.906,1
0.764,0.398,1
0.855,0.254,1
0.835,0.275,1
0.621,0.646,1
0.72,0.159,1
0.678,0.6,1
0.665,0.918,1
0.564,1.007,1
0.651,0.077,1
0.816,0.077,1
0.729,0.038,1
0.762,0.125,1
0.627,0.856,1
0.731,0.052,1
0.601,0.028,1
0.865,0.407,1
0.621,0.702,1
0.652,0.941,1
0.697,0.091,1
0.801,0.392,1
0.586,0.681,1
0.801,0.361,1
0.605,0.666,1
0.66,0.566,1
0.867,0.331,1
0.618,0.993,1
0.707,0.311,1
0.941,0.316,1
0.681,0.757,1
0.626,0.101,1
0.779,0.331,1
0.736,0.054,1
0.777,0.07,1
0.522,0.67,1
0.686,0.05,1
0.773,0.378,1
0.695,0.148,1
0.815,0.103,1
0.571,0.73,1
0.717,0.186,1
0.571,0.719,1
0.633,0.899,1
0.739,0.966,1
0.784,0.176,1
0.667,0.688,1
0.648,0.171,1
0.776,0.157,1
0.786,0.312,1
0.819,0.31,1
0.855,0.286,1
0.692,1.044,1
0.599,0.983,1
0.828,0.303,1
0.626,0.961,1
0.804,0.174,1
0.609,0.986,1
0.63,0.654,1
0.656,0.124,1
0.661,0.067,1
0.723,0.878,1
0.624,0.949,1
0.944,0.289,1
0.729,0.973,1
0.541,0.637,1
0.616,0.667,1
0.756,0.92,1
0.591,0.988,1
0.684,0.148,1
0.564,0.614,1
0.862,0.349,1
0.697,0.93,1
0.848,0.412,1
0.625,0.903,1
0.609,0.996,1
0.751,0.93,1
0.767,0.024,1
0.599,0.664,1
0.674,0.988,1
0.71,0.118,1
0.762,0.152,1
0.883,0.017,2
0.519,0.696,1
0.758,0.28,1
0.717,0.095,1
0.599,0.618,1
0.655,0.277,1
0.653,0.896,1
0.801,0.299,1
0.766,0.799,1
0.76,0.193,1
0.654,0.952,1
0.71,0.276,1
0.599,0.766,1
0.666,0.163,1
0.842,0.297,1
0.711,0.337,1
0.948,0.287,1
0.631,0.14,1
0.653,0.135,1
0.626,0.732,1
0.624,0.9,1
0.638,0.631,1
0.656,0.914,1
0.539,0.725,1
0.832,0.299,1
0.501,0.561,1
0.876,0.369,1
0.814,0.839,1
0.795,0.453,1
0.754,0.339,1
0.738,0.164,1
0.893,0.283,1
0.655,0.717,1
0.802,0.145,1
0.718,0.225,1
0.828,0.349,1
0.836,0.377,1
0.869,0.444,1
0.628,0.6,1
0.744,0.4,1
0.616,0.07,1
0.688,0.622,1
0.594,0.814,1
0.531,0.725,1
0.75,0.894,1
0.615,0.825,1
0.543,0.58,1
0.679,0.615,1
0.466,0.613,1
0.677,0.656,1
0.623,0.103,1
0.62,0.583,1
0.628,0.102,1
0.889,0.419,1
0.648,0.097,1
0.681,0.622,1
0.85,0.385,1
0.645,0.894,1
0.551,1.039,1
0.678,1.123,1
0.831,0.173,1
0.924,0.421,1
0.58,0.601,1
0.692,0.297,1
0.752,0.348,1
0.524,0.9,1
0.467,0.652,1
0.88,0.398,1
0.679,0.956,1
0.67,0.181,1
0.707,0.946,1
0.757,0.401,1
0.544,0.65,1
0.707,0.833,1
0.949,0.33,1
0.867,0.887,1
0.701,0.887,1
0.635,0.965,1
0.807,0.368,1
0.788,0.055,1
0.786,0.396,1
0.655,0.936,1
0.68,0.005,1
0.548,0.995,1
0.601,0.587,1
0.672,0.039,1
0.797,0.07,1
0.75,0.287,1
0.718,0.918,1
0.496,0.762,1
0.945,0.304,1
0.78,0.089,1
0.74,0.122,1
0.707,0.037,1
0.749,0.925,1
0.602,0.724,1
0.824,0.289,1
0.734,0.902,1
0.762,0.178,1
0.613,0.051,1
0.547,0.58,1
0.92,0.308,1
0.826,0.315,1
0.729,0.095,1
0.612,0.699,1
0.663,0.678,1
0.707,0.946,1
0.76,0.324,1
0.612,0.997,1
0.644,0.74,1
0.54,0.601,1
0.775,0.058,1
0.909,0.292,1
0.666,0.08,1
0.829,0.444,1
0.73,0.02,1
0.8,0.871,1
0.836,0.402,1
0.716,0.656,1
0.846,0.354,1
0.7,0.886,1
0.668,0.939,1
0.67,0.689,1
0.653,0.762,1
0.765,0.368,1
0.88,0.268,1
0.697,0.128,1
0.834,0.396,1
0.597,1.106,1
0.51,0.717,1
0.831,0.324,1
0.699,0.183,1
0.698,0.046,1
0.713,0.01,1
0.716,0.049,1
0.627,0.693,1
0.743,0.16,1
0.749,0.304,1
0.738,0.9,1
0.644,0.716,1
0.854,0.307,1
0.461,0.686,1
0.536,0.611,1
0.819,0.35,1
0.551,0.709,1
0.564,0.557,1
0.687,0.386,1
0.634,0.062,1
0.695,0.165,1
0.872,0.3,1
0.717,0.024,1
0.782,0.314,1
0.659,1,1
0.569,0.935,1
0.762,0.941,1
0.551,0.628,1
0.721,0.851,1
0.83,0.215,1
0.715,0.97,1
0.676,0.891,1
0.727,0.131,1
0.715,0.073,1
0.754,0.055,1
0.567,0.72,1
0.653,0.93,1
0.737,0.642,1
0.702,0.991,1
0.705,0.869,1
0.97,0.323,1
0.701,0.986,1
0.818,0.319,1
0.766,0.906,1
0.751,0.109,1
0.7,0.919,1
0.687,0.136,1
0.598,0.734,1
0.836,0.503,1
0.752,0.105,1
0.564,0.659,1
0.555,0.604,1
0.59,0.052,1
0.838,0.276,1
0.643,1.018,1
0.546,0.658,1
0.536,0.691,1
0.532,0.714,1
0.542,0.575,1
0.717,0.119,1
0.637,0.879,1
0.862,0.375,1
0.818,0.277,1
0.858,0.369,1
0.798,0.275,1
0.746,0.958,1
0.57,0.081,1
0.757,0.289,1
0.689,0.024,1
0.712,0.152,1
0.651,0.994,1
0.679,0.192,1
0.746,0.825,1
0.696,0.806,1
0.605,0.607,1
0.598,0.693,1
0.895,0.284,1
0.769,0.19,1
0.835,0.346,1
0.558,0.719,1
0.758,0.945,1
0.919,0.261,1
0.736,0.28,1
0.588,0.778,1
0.529,0.561,1
0.683,0.989,1
0.705,0.001,1
0.685,0.964,1
0.581,0.592,1
0.642,0.956,1
0.767,0.054,1
0.602,1.003,1
0.7,0.009,1
0.833,0.893,1
0.847,0.384,1
0.757,0.957,1
0.67,0.862,1
0.941,0.314,1
0.746,0.254,1
0.738,0.89,1
0.78,0.023,1
0.661,0.943,1
0.639,0.98,1
0.67,0.941,1
0.829,0.394,1
0.622,0.792,1
0.626,0.923,1
0.798,0.321,1
0.787,0.038,1
0.826,0.088,1
0.567,0.639,1
0.928,0.197,1
0.674,0.843,1
0.626,0.946,1
0.647,0.075,1
0.623,0.969,1
0.554,0.91,1
0.636,0.736,1
0.807,0.302,1
0.71,0.076,1
0.732,0.075,1
0.65,0.974,1
0.822,0.322,1
0.7,0.065,1
0.732,0.161,1
0.603,0.759,1
0.642,0.025,1
0.596,0.633,1
0.756,1.005,1
0.57,0.622,1
0.67,0.629,1
0.659,0.827,1
0.74,0.883,1
0.627,0.986,1
0.76,0.277,1
0.675,0.893,1
0.661,0.652,1
0.902,0.259,1
0.654,0.127,1
0.793,0.334,1
0.707,0.197,1
0.466,0.696,1
0.642,1.002,1
0.774,0.083,1
0.647,0.104,1
0.69,0.193,1
0.752,0.119,1
0.837,0.303,1
0.799,0.352,1
0.629,0.942,1
0.696,0.216,1
0.735,0.902,1
0.759,0.159,1
0.716,0.285,1
0.602,0.054,1
0.602,0.615,1
0.64,0.891,1
0.799,0.154,1
0.684,0.825,1
0.789,0.393,1
0.697,0.175,1
0.695,0.091,1
0.616,0.996,1
0.874,0.315,1
0.527,0.631,1
0.755,1.012,1
0.737,0.072,1
0.663,0.833,1
0.875,0.398,1
0.684,0.013,1
0.659,0.097,1
0.539,0.735,1
0.726,0.09,1
0.76,0.057,1
0.83,0.346,1
0.693,0.466,2
0.738,0.143,1
0.945,0.326,1
0.604,0.664,1
0.855,0.353,1
0.575,0.606,1
0.817,0.361,1
0.746,0.972,1
0.672,0.976,1
0.873,0.266,1
0.749,0.943,1
0.469,0.815,2
0.765,0.885,1
0.766,0.016,1
0.626,0.887,1
0.699,0.007,1
0.813,0.401,1
0.733,0.067,1
0.723,0.995,1
0.83,0.907,1
0.753,0.389,1
0.715,0.925,1
0.87,0.352,1
0.669,0.131,1
0.694,0.087,1
0.673,0.022,1
0.687,0.077,1
0.683,0.963,1
0.674,0.937,1
0.418,0.554,2
0.743,0.065,1
0.655,0.066,1
0.904,0.338,1
0.945,0.314,1
0.795,0.259,1
0.587,0.64,1
0.576,0.905,1
0.752,0.99,1
0.596,0.585,1
0.837,0.169,1
0.526,0.768,1
0.704,0.085,1
0.84,0.347,1
0.589,0.734,1
0.433,0.721,1
0.76,0.03,1
0.622,0.751,1
0.712,0.943,1
0.632,0.905,1
0.822,0.105,1
0.856,0.114,1
0.748,0.302,1
0.577,0.173,1
0.559,0.643,1
0.567,0.584,1
0.567,0.806,1
0.745,0.092,1
0.861,0.295,1
0.658,0.11,1
0.572,0.736,1
0.76,0.861,1
0.817,0.356,1
0.671,0.092,1
0.584,0.729,1
0.861,0.271,1
0.592,0.603,1
0.731,0.173,1
0.703,0.994,1
0.751,0.941,1
0.76,0.916,1
0.691,0.076,1
0.699,0.072,1
0.824,0.408,1
0.668,0.806,1
0.912,0.361,1
0.617,0.105,1
0.61,0.884,1
0.756,0.953,1
0.771,0.398,1
0.804,0.913,1
0.663,0.089,1
0.536,0.679,1
0.604,0.634,1
0.569,0.704,1
0.636,0.93,1
0.825,0.019,1
0.538,0.643,1
0.825,0.366,1
0.612,0.693,1
0.692,0.895,1
0.87,0.344,1
0.673,0.962,1
0.938,0.341,1
0.676,0.881,1
0.688,0.868,1
0.681,0.677,1
0.828,0.274,1
0.699,0.005,1
0.752,0.237,1
0.72,0.897,1
0.71,0.082,1
0.697,0.162,1
