x,y,label
0.745,0.136,1
0.528,0.69,1
0.587,0.711,1
0.819,0.869,1
0.773,0.852,1
0.648,0.954,1
0.74,0.883,1
0.783,0.107,1
0.622,0.92,1
0.669,0.119,1
0.618,0.717,1
0.773,0.961,1
0.733,0.182,1
0.667,0.939,1
0.657,0.095,1
0.816,0.345,1
0.745,0.391,1
0.627,0.139,1
0.689,0.993,1
0.626,0.745,1
0.861,0.392,1
0.759,0.284,1
0.761,0.271,1
0.623,0.094,1
0.898,0.29,1
0.795,0.369,1
0.51,0.695,1
0.682,0.249,1
0.808,0.287,1
0.872,0.301,1
0.663,0.05,1
0.784,0.135,1
0.593,0.688,1
0.54,0.676,1
0.854,0.382,1
1.021,0.388,1
0.587,0.734,1
0.752,0.101,1
0.927,0.359,1
0.543,0.593,1
0.609,0.949,1
0.699,0.67,1
0.806,0.665,1
0.844,0.35,1
0.944,0.281,1
0.786,0.049,1
0.61,0.98,1
0.675,0.826,1
0.679,0.917,1
0.583,0.695,1
0.621,0.698,1
0.593,0.925,1
0.657,0.104,1
0.825,0.294,1
0.719,0.306,1
0.64,0.854,1
0.65,0.089,1
0.659,0.612,1
0.621,1.026,1
0.78,0.957,1
0.669,0.653,1
0.577,0.661,1
0.584,0.642,1
0.74,0.809,1
0.614,0.092,1
0.651,0.753,1
0.88,0.269,1
0.727,1.007,1
0.69,0.129,1
0.721,0.644,1
0.664,0.938,1
0.781,0.434,1
0.612,0.558,1
0.659,0.893,1
0.625,0.723,1
0.659,0.161,1
0.786,0.174,1
0.553,0.584,1
0.754,0.153,1
0.844,0.38,1
0.629,0.578,1
0.852,0.245,1
0.506,0.553,1
0.86,0.313,1
0.662,0.757,1
0.681,0.045,1
0.705,0.3,1
0.635,0.935,1
0.753,0.096,1
0.859,0.398,1
0.842,0.373,1
0.623,0.915,1
0.788,0.323,1
0.858,0.258,1
0.523,0.664,1
0.617,0.928,1
0.693,0.941,1
0.671,0.158,1
0.712,0.092,1
0.694,0.904,1
0.729,0.936,1
0.892,0.364,1
0.63,0.126,1
0.557,0.713,1
0.664,0.892,1
0.627,0.502,1
0.812,0.173,1
0.587,0.651,1
0.678,0.322,1
0.707,0.173,1
0.671,0.16,1
0.597,0.64,1
0.851,0.267,1
0.593,0.637,1
0.714,0.119,1
0.621,0.939,1
0.471,0.706,1
0.713,0.164,1
0.682,0.043,1
0.572,0.669,1
0.75,0.101,1
0.615,0.939,1
0.894,0.356,1
0.787,0.943,1
0.601,0.064,1
0.723,0.301,1
0.8,0.31,1
0.797,0.113,1
0.633,0.688,1
0.577,0.935,1
0.683,0.177,1
0.54,0.721,1
0.804,0.4,1
0.571,0.576,1
0.633,0.93,1
0.649,0.056,1
0.623,0.733,1
0.708,0.128,1
0.661,0.946,1
0.849,0.335,1
0.644,0.083,1
0.653,0.881,1
0.687,1.002,1
0.655,0.678,1
0.785,0.35,1
0.704,0.004,1
0.702,0.72,1
0.804,0.306,1
0.723,0.15,1
0.718,0.89,1
0.666,0.99,1
0.673,0.925,1
0.788,0.425,1
0.709,1.021,1
0.713,0.882,1
0.942,0.399,1
0.81,0.219,1
0.496,0.682,1
0.857,0.349,1
0.564,0.664,1
0.85,0.338,1
0.785,0.242,1
0.629,0.744,1
0.684,0.095,1
0.646,0.737,1
0.712,0.912,1
0.826,0.132,1
0.631,1.09,1
0.673,0.951,1
0.64,0.141,1
0.616,1.001,1
0.728,0.08,1
0.745,0.126,1
0.528,0.781,1
0.699,0.89,1
0.628,0.869,1
0.613,0.919,1
0.722,1.028,1
0.715,0.881,1
0.813,0.329,1
0.542,0.692,1
0.74,0.914,1
0.514,0.565,1
0.792,0.4,1
0.798,0.063,1
0.546,0.67,1
0.615,0.683,1
0.83,0.208,1
0.574,0.772,1
0.933,0.292,1
0.69,0.729,1
0.531,0.71,1
0.516,0.637,1
0.719,0.28,1
0.583,0.675,1
0.855,0.367,1
0.871,0.314,1
0.672,0.976,1
0.724,0.925,1
0.772,0.329,1
0.804,0.101,1
0.823,0.274,1
0.459,0.693,1
0.512,0.667,1
0.742,0.39,1
0.635,0.672,1
0.756,0.953,1
0.878,0.263,1
0.821,0.324,1
0.751,0.093,1
0.72,0.185,1
0.737,0.915,1
0.852,0.182,1
0.679,0.137,1
0.532,0.646,1
0.885,0.227,1
0.789,0.308,1
0.598,0.698,1
0.746,0.028,1
0.616,0.898,1
0.544,0.676,1
0.825,0.192,1
0.726,0.09,1
0.92,0.313,1
0.84,0.344,1
0.8,0.398,1
0.737,0.254,1
0.81,0.288,1
0.612,0.699,1
0.486,0.558,1
0.824,0.366,1
0.81,0.304,1
0.727,0.153,1
0.819,0.399,1
0.602,0.656,1
0.954,0.263,1
0.622,0.673,1
0.789,0.394,1
0.584,0.851,1
0.589,0.73,1
0.644,0.871,1
0.666,0.196,1
0.686,1.025,1
0.827,0.304,1
0.854,0.324,1
0.747,0.934,1
0.687,0.977,1
0.725,0.952,1
0.664,0.708,1
0.784,0.34,1
0.581,0.699,1
0.606,0.603,1
0.867,0.319,1
0.646,0.789,1
0.767,0.152,1
0.768,0.357,1
0.713,0.233,1
0.562,0.617,1
0.669,0.96,1
0.448,0.67,1
0.754,0.732,1
0.588,0.706,1
0.708,0.848,1
0.651,0.952,1
0.694,0.657,1
0.726,0.158,1
0.724,0.114,1
0.589,0.856,1
0.648,0.696,1
0.733,0.925,1
0.663,0.972,1
0.514,0.634,1
0.613,0.982,1
0.654,0.127,1
0.611,0.75,1
0.665,0.111,1
0.783,0.357,1
0.863,0.301,1
0.759,0.328,1
0.598,0.87,1
0.673,0.16,1
0.639,0.611,1
0.803,0.304,1
0.648,0.997,1
0.857,0.451,1
0.606,0.754,1
0.554,0.651,1
0.782,0.074,1
0.697,0.135,1
0.721,0.867,1
0.512,0.6,1
0.809,0.291,1
0.925,0.385,1
0.697,0.132,1
0.692,0.26,1
0.696,0.982,1
0.819,0.238,1
0.71,0.091,1
0.685,0.821,1
0.619,0.183,1
0.571,0.071,1
0.717,0.04,1
0.825,0.43,1
0.72,1.018,1
0.804,0.368,1
0.705,0.907,1
0.623,0.007,1
0.749,0.937,1
0.675,0.74,1
0.811,0.218,1
0.542,0.563,1
0.675,0.161,1
0.658,0.064,1
0.643,0.876,1
0.848,0.21,1
0.636,0.585,1
0.625,0.132,1
0.797,0.325,1
0.719,0.318,1
0.7,0.142,1
0.895,0.441,1
0.711,0.932,1
0.708,0.95,1
0.805,0.412,1
0.8,0.225,1
0.602,0.174,1
0.529,0.71,1
0.542,0.67,1
0.664,0.669,1
0.759,0.034,1
0.827,0.38,1
0.662,0.649,1
0.603,0.074,1
0.668,0.692,1
0.535,0.729,1
0.887,0.425,1
0.623,0.815,1
0.639,0.844,1
0.784,0.446,1
0.846,0.93,1
0.635,0.603,1
0.687,0.846,1
0.913,0.285,1
0.566,0.715,1
0.701,0.659,1
0.548,0.715,1
0.736,0.434,1
0.608,0.987,1
0.79,0.375,1
0.589,0.889,1
0.735,0.981,1
0.813,0.221,1
0.825,0.451,1
0.595,0.604,1
0.788,0.357,1
0.722,0.142,1
0.5,0.787,1
0.803,0.37,1
0.791,0.205,1
0.714,1.036,1
0.894,0.38,1
0.773,0.324,1
0.754,0.087,1
0.633,0.895,1
0.585,0.653,1
0.496,0.705,1
0.549,0.659,1
0.645,0.692,1
0.628,0.602,1
0.844,0.459,1
0.679,0.587,1
0.864,0.896,1
0.899,0.24,1
0.798,0.877,1
0.64,0.584,1
0.728,0.006,1
0.627,0.084,1
0.653,0.135,1
0.698,0.13,1
0.528,0.757,1
0.764,0.382,1
0.847,0.365,1
0.785,0.912,1
0.608,0.745,1
0.61,0.928,1
0.542,0.683,1
0.871,0.419,1
0.824,0.397,1
0.635,0.703,1
0.805,0.338,1
0.854,0.384,1
0.746,0.353,1
0.838,0.382,1
0.685,0.089,1
0.678,0.674,1
0.815,0.4,1
0.652,0.078,1
0.723,0.114,1
0.558,0.665,1
0.761,0.296,1
0.87,0.054,1
0.625,0.695,1
0.732,0.137,1
0.776,0.913,1
0.641,0.686,1
0.518,0.684,1
0.648,0.613,1
0.84,0.151,1
0.716,0.101,1
0.813,0.274,1
0.639,0.029,1
0.88,0.295,1
0.79,0.397,1
0.753,0.374,1
0.567,0.769,1
0.599,0.646,1
0.704,0.964,1
0.742,0.339,1
0.712,1.045,1
0.606,0.627,1
0.82,0.303,1
0.811,0.378,1
0.9,0.336,1
0.746,0.185,1
0.705,0.75,1
0.665,1.001,1
0.649,0.273,1
0.756,0.333,1
0.84,0.255,1
0.707,0.283,1
0.626,0.88,1
0.575,0.586,1
0.687,0.941,1
0.782,0.289,1
0.619,0.653,1
0.57,0.683,1
0.598,0.636,1
0.731,0.136,1
0.737,0.958,1
0.627,0.711,1
0.696,0.98,1
0.547,0.056,1
0.627,0.603,1
0.726,0.085,1
0.776,0.342,1
0.791,0.389,1
0.565,0.651,1
0.866,0.453,1
0.91,0.415,1
0.648,0.91,1
0.592,0.658,1
0.733,0.89,1
0.631,0.878,1
0.852,0.281,1
0.583,0.604,1
0.699,0.115,1
0.592,0.887,1
0.568,0.777,1
0.69,0.875,1
0.93,0.374,1
0.583,0.58,1
0.897,0.188,1
0.596,0.898,1
0.748,0.301,1
0.721,0.681,1
0.917,0.309,1
0.86,0.343,1
0.928,0.284,1
0.675,0.971,1
0.655,1.013,1
0.68,0.081,1
0.923,0.335,1
0.648,0.954,1
0.702,0.87,1
0.61,0.598,1
0.87,0.31,1
0.615,0.61,1
0.619,0.638,1
0.85,0.33,1
0.669,1.008,1
0.78,0.87,1
0.72,0.165,1
0.642,0.845,1
0.669,0.897,1
0.623,0.66,1
0.632,0.152,1
0.663,0.022,1
0.589,0.566,1
0.764,0.958,1
0.701,1.029,1
0.709,0.103,1
0.718,0.085,1
0.833,0.355,1
0.655,0.927,1
0.862,0.383,1
0.664,0.582,1
0.671,0.599,1
0.558,0.613,1
0.664,1.004,1
0.607,0.63,1
0.747,0.427,1
0.524,0.545,1
0.727,0.354,1
0.843,0.291,1
0.66,0.139,1
0.904,0.416,1
0.789,0.316,1
0.615,0.756,1
0.687,0,1
0.554,0.652,1
0.577,0.646,1
0.625,0.703,1
0.563,0.669,1
0.851,0.414,1
0.846,0.33,1
0.816,0.243,1
0.68,0.996,1
0.786,0.359,1
0.624,0.102,1
0.78,0.289,1
0.765,0.166,1
0.684,0.103,1
0.665,0.61,1
0.623,0.818,1
0.796,0.298,1
0.857,0.36,1
0.752,0.317,1
0.676,0.976,1
0.714,0.154,1
0.673,0.734,1
0.771,0.321,1
0.799,0.219,1
0.704,0.894,1
0.608,0.919,1
0.585,0.049,1
0.688,0.219,1
0.852,0.302,1
0.625,0.186,1
0.829,0.322,1
0.956,0.334,1
0.682,0.93,1
0.669,0.1,1
0.605,0.785,1
0.553,0.673,1
0.624,0.966,1
0.74,0.91,1
0.898,0.359,1
0.508,0.676,1
0.662,0.204,1
0.857,0.118,1
0.799,0.899,1
0.757,0.073,1
0.676,0.69,1
0.55,0.772,1
0.526,0.67,1
0.663,0.945,1
0.64,0.695,1
0.717,0.98,1
0.706,0.002,1
0.682,0.064,1
0.725,0.671,1
0.564,0.645,1
0.794,0.314,1
0.69,0.304,1
0.717,0.996,1
0.678,0.095,1
0.573,0.614,1
0.546,0.659,1
0.728,0.234,1
0.86,0.178,1
0.482,0.678,1
0.702,0.95,1
0.74,0.948,1
0.755,0.122,1
0.67,0.585,1
0.91,0.445,1
0.583,0.657,1
0.734,0.976,1
0.654,0.93,1
0.698,0.864,1
0.645,0.648,1
0.764,0.006,1
0.48,0.729,1
0.774,0.146,1
0.719,0.114,1
0.743,0.118,1
0.711,0.107,1
0.722,0.121,1
0.618,0.922,1
0.638,0.557,1
0.815,0.336,1
0.654,0.322,1
0.614,0.738,1
0.84,0.03,1
0.431,0.721,1
0.84,0.401,1
0.532,0.808,1
0.707,0.952,1
0.781,0.303,1
0.827,0.289,1
0.764,0.262,1
0.747,0.134,1
0.809,0.355,1
0.827,0.334,1
0.677,0.113,1
0.635,0.117,1
0.833,0.399,1
0.746,0.187,1
0.617,0.077,1
0.641,0.994,1
0.839,0.302,1
0.781,0.287,1
0.645,0.118,1
0.64,0.894,1
0.627,0.706,1
0.704,0.921,1
0.792,0.309,1
0.705,0.979,1
0.846,0.291,1
1.027,0.37,1
0.712,0.896,1
0.661,0.659,1
0.766,0.027,1
0.617,0.591,1
0.814,0.127,1
0.609,0.61,1
0.646,0.652,1
0.853,0.373,1
0.761,0.183,1
0.778,0.327,1
0.712,0.073,1
0.57,0.685,1
0.552,0.926,1
0.906,0.413,1
0.577,0.717,1
0.677,0.654,1
0.762,0.795,1
0.661,0.574,1
0.602,0.945,1
0.837,0.301,1
0.753,0.331,1
0.737,0.393,1
0.779,0.073,1
0.691,0.629,1
0.712,0.794,1
0.572,0.735,1
0.649,0.126,1
0.762,0.955,1
0.439,0.661,1
0.606,0.983,1
0.586,0.699,1
0.696,0.111,1
0.637,0.796,1
0.797,0.283,1
0.726,0.925,1
0.566,0.94,1
0.736,0.169,1
0.661,0.023,1
0.748,0.312,1
0.812,0.323,1
0.739,0.432,1
0.641,0.899,1
0.551,0.689,1
0.842,0.349,1
0.695,0.235,1
0.894,0.405,1
0.824,0.343,1
0.784,0.214,1
0.899,0.221,1
0.675,0.897,1
0.608,0.665,1
0.728,0.889,1
0.612,1.028,1
0.811,0.287,1
0.898,0.422,1
0.553,0.7,1
0.878,0.36,1
0.76,0.2,1
0.697,0.134,1
0.802,0.345,1
0.491,0.645,1
0.645,1.027,1
0.697,0.919,1
0.505,0.597,1
0.67,0.777,1
0.762,0.092,1
0.898,0.404,1
0.669,0.369,1
0.849,0.405,1
0.576,0.587,1
0.778,0.872,1
0.624,0.13,1
0.597,0.89,1
0.742,0.921,1
0.751,0.918,1
0.831,0.326,1
0.577,0.686,1
0.732,0.373,1
0.72,0.956,1
0.754,0.705,1
0.828,0.33,1
0.646,0.605,1
0.865,0.434,1
0.809,0.114,1
0.894,0.336,1
0.903,0.387,1
0.809,0.107,1
0.682,0.107,1
0.852,0.301,1
0.712,0.603,1
0.897,0.323,1
0.651,0.929,1
0.888,0.27,1
0.624,0.098,1
0.865,0.343,1
0.724,0.296,1
0.779,0.321,1
0.653,0.155,1
0.872,0.289,1
0.511,0.75,1
0.718,0.909,1
0.822,0.228,1
0.692,0.859,1
0.767,0.98,1
0.739,0.264,1
0.73,0.973,1
0.818,0.379,1
0.593,0.878,1
0.742,1.008,1
0.79,0.227,1
0.704,0.255,1
0.699,0.851,1
0.63,0.16,1
0.955,0.326,1
0.516,0.63,1
0.833,0.397,1
0.69,0.078,1
0.689,0.791,1
0.639,0.622,1
0.729,0.84,1
0.768,0.878,1
0.619,0.674,1
0.854,0.31,1
0.555,0.632,1
0.871,0.371,1
0.704,0.977,1
0.521,0.906,1
0.587,0.703,1
0.766,0.38,1
0.682,0.944,1
0.645,0.138,1
0.535,0.823,1
0.741,0.161,1
0.839,0.339,1
0.534,0.638,1
0.705,0.052,1
0.787,0.138,1
0.782,1.027,1
0.871,0.355,1
0.713,0.905,1
0.895,0.32,1
0.78,0.928,1
0.811,0.344,1
0.519,0.644,1
0.651,0.873,1
0.692,0.062,1
0.906,0.368,1
0.653,0.69,1
0.653,0.135,1
0.79,0.196,1
0.597,0.731,1
0.892,0.392,1
0.684,0.95,1
0.55,0.552,1
0.813,0.333,1
0.793,0.316,1
0.632,0.754,1
0.538,0.616,1
0.702,0.281,1
0.564,0.927,1
0.697,1.003,1
0.681,0.649,1
0.847,0.193,1
0.607,0.82,1
0.704,0.028,1
0.763,0.322,1
0.575,0.748,1
0.712,0.859,1
0.796,0.359,1
0.556,0.672,1
0.538,0.648,1
0.594,0.826,1
0.552,0.738,1
0.705,1.066,1
0.633,0.988,1
0.7,0.1,1
0.574,0.744,1
0.668,0.098,1
0.596,0.752,1
0.825,0.037,1
0.953,0.332,1
0.475,0.669,1
0.773,1.009,1
0.657,0.034,1
0.818,0.286,1
0.648,0.085,1
0.631,0.669,1
0.648,0.104,1
0.804,0.922,1
0.705,0.246,1
0.652,0.939,1
0.535,0.611,1
0.6,0.646,1
0.564,0.53,1
0.846,0.355,1
0.781,0.958,1
0.643,0.729,1
0.858,0.919,1
0.523,0.716,1
0.697,1.007,1
0.622,0.881,1
0.616,0.859,1
0.797,0.345,1
0.768,0.05,1
0.877,0.376,1
0.953,0.455,1
0.925,0.307,1
0.538,0.71,1
0.54,0.72,1
0.722,0.319,1
0.669,0.145,1
0.627,0.911,1
0.739,0.113,1
0.65,0.634,1
0.705,0.041,1
0.693,0.162,1
0.65,0.694,1
0.744,0.035,1
0.804,0.342,1
0.652,0.901,1
0.726,1.13,1
0.629,0.021,1
0.776,0.43,1
0.778,0.291,1
0.73,0.856,1
0.577,0.84,1
0.681,0.638,1
0.502,0.629,1
0.583,0.946,1
0.869,0.265,1
0.733,0.095,1
0.708,0.912,1
0.623,0.935,1
0.747,0.331,1
0.63,0.013,1
0.457,0.732,1
0.512,0.689,1
0.779,0.305,1
0.719,0.022,1
0.706,0.963,1
0.596,0.6,1
0.653,0.91,1
0.775,0.342,1
0.787,0.329,1
0.778,0.995,1
0.653,0.069,1
0.628,0.674,1
0.868,0.323,1
0.77,0.058,1
0.615,0.644,1
0.984,0.335,1
0.721,0.611,1
0.512,0.72,1
0.813,0.442,1
0.77,0.341,1
0.897,0.199,1
0.59,1.019,1
0.798,0.192,1
0.706,1.026,1
0.491,0.592,1
0.867,0.353,1
0.828,0.875,1
0.749,0.371,1
0.786,0.936,1
0.809,0.406,1
0.713,0.65,1
0.715,1.033,1
0.647,0.832,1
0.647,0.074,1
0.64,0.911,1
0.79,0.249,1
0.72,0.891,1
0.666,0.778,1
0.697,0.954,1
0.791,0.364,1
0.55,0.722,1
0.636,0.747,1
0.606,0.181,1
0.741,0.617,1
0.596,0.743,1
0.664,0.994,1
0.703,0.089,1
0.773,0.383,1
0.69,0.143,1
0.787,0.176,1
0.772,0.366,1
0.671,0.939,1
0.562,0.704,1
0.728,0.001,1
0.71,0.166,1
0.661,0.011,1
0.631,0.998,1
0.702,1.052,1
0.7,0.833,1
0.655,0.15,1
0.864,0.421,1
0.728,0.377,1
0.883,0.405,1
0.536,0.963,1
0.855,0.191,1
0.642,0.93,1
0.703,0.138,1
0.611,0.657,1
0.629,0.112,1
0.552,0.602,1
0.895,0.38,1
0.708,0.142,1
0.645,0.733,1
0.747,0.1,1
0.748,0.059,1
0.628,0.875,1
0.66,0.912,1
0.657,0.598,1
0.697,0.305,1
0.593,0.135,1
0.619,0.883,1
0.633,0.985,1
0.691,0.71,1
0.843,0.312,1
0.783,0.013,1
0.774,0.28,1
0.839,0.254,1
0.742,0.874,1
0.708,0.982,1
0.602,0.687,1
0.595,0.699,1
0.636,0.644,1
0.78,0.311,1
0.757,0.301,1
0.866,0.173,1
0.805,0.433,1
0.822,0.373,1
0.742,0.082,1
0.511,0.728,1
0.677,0.078,1
0.767,0.861,1
0.803,0.32,1
0.749,0.055,1
0.839,0.26,1
0.72,0.068,1
0.522,0.696,1
0.707,0.083,1
0.562,0.56,1
0.81,0.332,1
0.533,0.544,1
0.539,0.668,1
0.771,0.398,1
0.634,0.89,1
0.86,0.355,1
0.724,0.222,1
0.72,0.033,1
0.731,0.099,1
0.682,0.986,1
0.772,0.387,1
0.759,0.295,1
0.666,0.652,1
0.646,0.977,1
0.691,0.292,1
0.753,0.169,1
0.705,0.188,1
0.811,0.342,1
0.658,0.047,1
0.579,0.66,1
0.824,0.37,1
0.904,0.262,1
0.825,0.115,1
0.68,0.919,1
0.766,0.142,1
0.636,0.622,1
0.528,0.713,1
0.736,0.115,1
0.782,0.314,1
0.633,0.968,1
0.624,0.705,1
0.783,0.2,1
0.737,0.371,1
0.698,0.163,1
0.668,0.881,1
0.742,0.189,1
0.672,0.854,1
0.908,0.371,1
0.838,0.424,1
0.731,0.389,1
0.851,0.272,1
0.97,0.3,1
0.837,0.311,1
0.672,0.117,1
0.605,0.134,1
0.637,0.694,1
0.667,0.693,1
0.749,0.938,1
0.647,1.002,1
0.586,0.529,1
0.839,0.295,1
0.619,0.662,1
0.673,1.015,1
0.602,0.582,1
0.893,0.351,1
0.597,0.664,1
0.952,0.336,1
0.802,0.324,1
0.727,0.043,1
0.63,0.672,1
0.662,0.624,1
0.728,1.057,1
0.802,0.287,1
0.614,0.554,1
0.661,0.995,1
0.658,0.873,1
0.765,0.955,1
0.756,0.406,1
0.605,0.017,1
0.791,0.136,1
0.727,0.245,1
0.745,0.971,1
0.703,0.941,1
0.74,0.108,1
0.661,0.942,1
0.829,0.328,1
0.717,0.123,1
0.793,0.331,1
0.857,0.378,1
0.805,0.27,1
0.852,0.331,1
0.653,0.225,1
0.729,0.315,1
0.601,0.899,1
0.686,0.938,1
0.64,0.122,1
0.756,0.339,1
0.602,0.171,1
0.814,0.023,1
0.884,0.352,1
0.936,0.434,1
0.618,0.703,1
0.614,0.968,1
0.795,0.392,1
0.576,0.543,1
0.531,0.774,1
0.785,0.07,1
0.663,0.185,1
0.728,0.108,1
0.666,0.624,1
0.828,0.371,1
0.805,0.31,1
0.647,0.744,1
0.643,0.1,1
0.707,0.57,1
0.758,0.364,1
0.675,0.925,1
0.696,0.223,1
0.705,0.915,1
0.62,0.958,1
0.684,0.152,1
0.721,0.937,1
0.831,0.265,1
0.875,0.286,1
0.62,0.763,1
0.723,0.813,1
0.74,0.163,1
0.656,0.145,1
0.571,0.598,1
0.624,0.672,1
0.558,0.671,1
0.723,0.158,1
0.785,0.02,1
0.822,0.332,1
0.7,0.119,1
0.622,0.075,1
0.693,0.95,1
0.778,0.374,1
0.705,0.108,1
0.779,0.953,1
0.565,0.966,1
0.784,0.931,1
0.723,0.983,1
0.656,0.073,1
0.496,0.674,1
0.651,1.008,1
0.652,0.038,1
0.904,0.442,1
0.68,0.677,1
0.72,0.948,1
0.776,0.35,1
0.752,0.98,1
0.624,0.868,1
0.71,0.971,1
0.789,0.302,1
0.624,0.377,1
0.678,0.335,1
0.714,1.024,1
0.519,0.73,1
0.727,0.853,1
0.461,0.692,1
0.615,0.684,1
0.722,1.002,1
0.694,1,1
0.627,0.556,1
0.798,0.337,1
0.753,0.882,1
0.7,0.084,1
0.784,0.185,1
0.738,0.168,1
0.839,0.351,1
0.726,0.141,1
0.773,0.101,1
0.574,0.591,1
0.59,0.69,1
0.747,0.063,1
0.692,0.353,1
0.804,0.322,1
0.668,0.166,1
0.796,0.043,1
0.64,0.903,1
0.753,0.919,1
0.662,0.058,1
0.699,0.07,1
0.507,0.621,1
0.749,0.153,1
0.682,0.856,1
0.61,0.631,1
0.608,0.67,1
0.619,0.877,1
0.589,0.671,1
0.624,0.655,1
0.552,0.67,1
0.528,0.662,1
0.661,0.918,1
0.649,1.019,1
0.573,0.644,1
0.687,0.951,1
0.71,0.021,1
0.73,0.932,1
0.644,0.7,1
0.698,1.012,1
0.787,1.034,1
0.537,0.609,1
0.694,1.055,1
0.755,1.06,1
0.75,0.059,1
0.773,0.146,1
0.711,0.786,1
0.718,0.351,1
0.724,0.908,1
0.667,0.881,1
0.621,0.067,1
0.597,0.62,1
0.633,0.903,1
0.668,0.985,1
0.695,0.056,1
0.756,0.002,1
0.749,0.988,1
0.801,0.291,1
0.702,0.12,1
0.753,0.685,1
0.702,0.218,1
0.658,0.627,1
0.855,0.148,1
0.745,0.982,1
0.7,0.134,1
0.668,0.067,1
0.666,0.8,1
0.841,0.277,1
0.574,0.645,1
0.604,0.865,1
0.669,0.027,1
0.518,0.696,1
0.631,0.804,1
0.82,0.341,1
0.86,0.293,1
0.771,0.256,1
0.5,0.655,1
0.638,0.972,1
0.614,0.738,1
0.629,0.952,1
0.691,0.047,1
0.728,0.927,1
0.656,0.905,1
0.728,0.374,1
0.732,0.019,1
0.55,0.569,1
0.71,0.027,1
0.584,0.627,1
0.601,1.011,1
